Gender,AgeGroup,Program,Income,State,Device,OS,Browser,option,click
1,5,C,415757,NY,Desktop,Windows,Opera,A,0
0,2,C,351557,CA,Desktop,Windows,Opera,A,0
0,2,E,173053,CA,Desktop,Windows,Chrome,B,0
0,3,C,350738,NY,Mobile,Windows,Chrome,B,1
1,4,NA,247291,NY,Mobile,Windows,Safari,A,0
0,1,D,177580,NJ,Mobile,Windows,Safari,B,0
1,5,NA,126672,CA,Tablet,Windows,Chrome,A,1
0,3,A,188360,CA,Desktop,Apple,Safari,A,0
1,2,E,145678,CA,Mobile,Windows,Safari,A,0
0,4,A,318470,NY,Mobile,Windows,Safari,B,0
0,5,A,239699,CA,Desktop,Apple,Safari,A,0
0,2,E,315808,NY,Desktop,Windows,Chrome,B,0
1,NA,E,216150,CA,Mobile,Apple,Chrome,A,0
1,3,A,452643,CA,Mobile,Apple,Chrome,A,0
0,4,D,57205,CA,Mobile,Windows,Chrome,A,0
1,3,D,132918,CA,Mobile,Windows,Opera,B,0
1,3,D,236608,NJ,Mobile,Windows,Chrome,B,0
0,NA,E,208376,NJ,Desktop,Apple,Chrome,B,0
1,2,D,376745,NJ,Mobile,Windows,Chrome,B,0
1,2,D,226185,NY,Desktop,Apple,Chrome,A,0
0,4,NA,106204,NJ,Desktop,Windows,Safari,B,0
1,2,A,497688,CA,Desktop,Windows,Safari,A,0
0,2,A,63588,NY,Desktop,Apple,Chrome,B,0
1,4,C,320544,CA,Mobile,Apple,Chrome,A,0
1,6,A,137839,CA,Mobile,Windows,Safari,A,1
1,0,D,499081,NY,Mobile,Apple,Chrome,B,0
0,2,A,264568,NY,Desktop,Windows,Safari,A,0
1,3,NA,397678,CA,Desktop,Apple,Chrome,B,0
1,NA,D,66468,NJ,Mobile,Apple,Safari,A,0
1,5,D,362141,CA,Desktop,Windows,Safari,A,0
0,2,D,400297,CA,Desktop,Apple,Chrome,B,0
1,2,C,217031,CA,Mobile,Apple,Chrome,A,0
1,4,C,348810,CA,Desktop,Windows,Chrome,B,0
1,0,E,271876,NJ,Mobile,Windows,Safari,B,0
0,3,D,265216,NY,Tablet,Apple,Safari,A,0
1,4,A,59378,CA,Mobile,Windows,Chrome,B,0
1,3,D,107426,NA,Mobile,Windows,Chrome,B,0
0,4,C,308955,NY,Mobile,Apple,Chrome,B,0
0,1,D,411145,CA,Desktop,Windows,Chrome,A,0
0,3,E,328709,NY,Desktop,Windows,Chrome,B,0
1,2,A,117163,CA,Desktop,Apple,Chrome,B,0
1,5,C,95817,CA,Desktop,Windows,Chrome,B,1
0,1,D,367012,CA,Mobile,Windows,Chrome,A,0
1,4,A,279231,NY,Desktop,Apple,Chrome,A,0
0,3,B,424954,NY,Desktop,Windows,Safari,B,1
0,5,E,177716,NY,Desktop,Apple,Chrome,A,0
1,2,D,61664,NJ,Desktop,Apple,Chrome,A,0
1,2,D,328976,CA,Mobile,Windows,Chrome,A,0
1,NA,C,178713,TX,Desktop,Apple,Safari,A,0
0,1,E,483282,NY,Mobile,Windows,Safari,B,0
1,4,A,373450,NY,Mobile,Windows,Opera,A,0
1,1,A,322604,TX,Desktop,Windows,Safari,B,0
0,6,E,366168,NY,Tablet,Windows,Chrome,A,0
0,2,NA,298907,CA,Mobile,Apple,Safari,A,0
1,4,D,417725,NJ,Tablet,Windows,Chrome,B,0
0,4,A,66912,NY,Mobile,Windows,Chrome,B,0
1,4,D,162930,CA,Mobile,Apple,Safari,B,0
1,1,E,475361,NY,Mobile,Windows,Chrome,B,0
0,1,E,435090,CA,Mobile,Apple,Chrome,A,0
1,3,E,151646,TX,Mobile,Apple,Chrome,B,0
0,2,D,128206,NY,Mobile,Windows,Safari,B,0
1,2,D,121042,CA,Mobile,Apple,Chrome,A,0
0,0,D,386380,NJ,Mobile,Apple,Chrome,A,0
1,0,B,157013,NY,Mobile,Windows,Chrome,A,0
1,2,D,365623,CA,Mobile,Apple,Safari,B,0
0,1,D,338709,NJ,Mobile,Apple,Chrome,A,0
1,1,D,466624,NJ,Desktop,Windows,Opera,B,0
0,1,A,189108,NJ,Mobile,Windows,Safari,A,0
0,2,A,217288,NJ,Desktop,Windows,Safari,B,0
1,4,C,452690,CA,Mobile,Apple,Chrome,B,0
1,4,E,301984,TX,Mobile,Windows,Opera,A,0
0,2,E,365435,NY,Mobile,Windows,Safari,A,0
1,3,E,209406,CA,Desktop,Windows,Chrome,A,0
0,0,E,385297,TX,Desktop,Apple,Chrome,A,0
1,4,A,230503,CA,Tablet,Apple,Chrome,A,0
0,3,E,487593,NJ,Mobile,Apple,Chrome,A,0
1,6,D,60050,CA,Mobile,Windows,Chrome,B,0
1,1,D,372684,NY,Mobile,Apple,Safari,A,0
0,1,D,57735,CA,Desktop,Apple,Safari,B,0
1,4,D,104701,NY,Desktop,Apple,Safari,A,1
1,1,A,188998,TX,Mobile,Apple,Chrome,A,0
1,6,A,396577,NY,Mobile,Apple,Safari,A,0
1,2,E,290980,NJ,Mobile,Windows,Safari,A,0
1,1,NA,261981,CA,Mobile,Apple,Safari,B,0
0,4,C,214607,NY,Desktop,Apple,Chrome,B,0
0,3,A,394392,NY,Mobile,Windows,Opera,B,1
0,1,E,392751,NA,Mobile,Windows,Chrome,A,0
0,5,B,365044,CA,Desktop,Windows,Chrome,B,0
1,NA,E,301189,CA,Mobile,Windows,Chrome,B,0
0,3,D,68094,CA,Desktop,Apple,Chrome,B,0
1,5,E,298224,NJ,Mobile,Windows,Chrome,B,0
0,5,E,223932,CA,Mobile,Windows,Chrome,A,0
0,5,E,236382,NJ,Mobile,Apple,Safari,B,0
0,3,A,279666,NJ,Tablet,Apple,Chrome,A,0
1,3,D,350911,TX,Mobile,Apple,Chrome,B,0
1,0,C,120224,NA,Mobile,Apple,Safari,A,0
0,0,D,106737,NY,Mobile,Windows,Chrome,B,0
0,2,E,243312,CA,Desktop,Apple,Chrome,B,0
0,3,E,52066,NY,Desktop,Apple,Safari,A,0
0,4,NA,463720,TX,Tablet,Apple,Safari,A,1
1,5,D,129867,TX,Desktop,Apple,Safari,A,0
0,3,C,153449,NJ,Mobile,Apple,Opera,B,0
1,6,C,269687,CA,Desktop,Windows,Chrome,B,0
0,1,E,314827,CA,Mobile,Apple,Safari,B,0
0,6,B,367220,CA,Desktop,Windows,Chrome,B,0
0,3,E,116439,TX,Mobile,Apple,Chrome,A,0
0,4,D,417442,NJ,Desktop,Windows,Chrome,B,0
1,4,A,124964,NJ,Mobile,Windows,Chrome,B,0
1,4,NA,181581,NY,Desktop,Apple,Chrome,B,0
1,4,A,71303,NY,Mobile,Windows,Chrome,A,0
1,3,E,204011,NY,Mobile,Apple,Opera,B,0
0,3,E,308148,NA,Mobile,Apple,Chrome,A,0
0,2,A,307228,NJ,Mobile,Apple,Opera,A,0
1,4,D,63922,NJ,Desktop,Apple,Chrome,A,0
0,3,D,51255,NY,Mobile,Windows,Chrome,B,0
0,6,E,388799,NY,Mobile,Windows,Chrome,B,0
0,5,C,469386,NY,Desktop,Windows,Chrome,A,0
0,3,A,418926,CA,Mobile,Apple,Chrome,B,0
1,3,B,280330,NY,Tablet,Apple,Safari,A,0
0,3,D,129772,NJ,Mobile,Windows,Chrome,A,0
1,NA,D,120772,CA,Mobile,Apple,Chrome,B,0
1,2,NA,65346,CA,Mobile,Apple,Chrome,B,0
0,6,C,469165,CA,Mobile,Apple,Chrome,B,0
0,3,A,457084,NA,Mobile,Apple,Chrome,A,0
1,2,E,204147,NA,Mobile,Windows,Opera,A,0
0,5,NA,212890,CA,Desktop,Apple,Safari,A,0
1,4,C,411374,TX,Mobile,Apple,Safari,B,0
1,6,D,351616,CA,Mobile,Apple,Opera,A,0
1,4,E,401048,CA,Desktop,Windows,Chrome,A,0
1,5,E,439980,CA,Mobile,Apple,Chrome,A,0
1,5,E,487164,NJ,Tablet,Apple,Chrome,A,0
0,5,B,195321,CA,Mobile,Apple,Chrome,A,0
1,1,E,495503,TX,Desktop,Windows,Chrome,B,0
1,3,D,226509,CA,Desktop,Windows,Safari,A,0
1,3,C,477109,NA,Desktop,Apple,Safari,B,0
1,6,E,170766,TX,Desktop,Windows,Chrome,B,0
1,2,E,393114,NJ,Mobile,Windows,Chrome,B,0
1,1,E,61424,CA,Desktop,Windows,Chrome,B,0
1,5,A,336143,NY,Desktop,Apple,Safari,A,1
0,0,D,425926,CA,Tablet,Windows,Chrome,A,0
0,4,D,108845,NJ,Desktop,Apple,Safari,B,0
0,5,D,139635,CA,Desktop,Apple,Chrome,A,0
1,4,E,413868,NJ,Mobile,Apple,Chrome,B,0
0,0,A,137542,NJ,Desktop,Windows,Chrome,B,0
1,0,E,229067,TX,Desktop,Apple,Chrome,B,0
1,6,C,249342,NY,Mobile,Windows,Chrome,A,0
1,0,D,472814,CA,Mobile,Windows,Chrome,A,0
1,6,E,396463,NY,Mobile,Windows,Chrome,B,0
1,5,E,206196,NJ,Desktop,Apple,Safari,B,0
1,1,E,242571,CA,Tablet,Apple,Opera,B,0
1,0,E,473303,CA,Mobile,Apple,Safari,A,0
1,0,C,179681,CA,Desktop,Apple,Chrome,A,0
1,2,C,459415,CA,Mobile,Apple,Chrome,B,0
0,5,A,303820,CA,Mobile,Apple,Chrome,B,1
0,3,E,356610,NY,Desktop,Apple,Chrome,A,0
1,2,E,75459,CA,Desktop,Windows,Chrome,B,0
0,5,A,165422,CA,Mobile,Apple,Safari,A,0
0,0,D,350805,NA,Mobile,Apple,Chrome,A,0
0,4,E,118655,TX,Mobile,Apple,Chrome,B,0
1,3,D,200454,CA,Mobile,Windows,Safari,A,0
0,5,C,304425,CA,Mobile,Windows,Chrome,B,0
1,2,A,378064,NA,Desktop,Windows,Chrome,B,0
1,2,E,160970,NY,Desktop,Apple,Chrome,A,0
0,3,A,267356,CA,Mobile,Windows,Safari,A,1
0,3,D,453302,CA,Mobile,Windows,Safari,B,0
1,1,E,280517,TX,Desktop,Apple,Safari,A,0
0,5,E,477905,NY,Mobile,Windows,Safari,B,0
1,5,C,483583,CA,Desktop,Windows,Chrome,B,1
0,1,NA,334869,TX,Mobile,Windows,Chrome,B,0
1,3,D,161723,NY,Mobile,Apple,Chrome,B,0
0,3,C,219824,NJ,Mobile,Windows,Chrome,B,0
0,4,B,184486,NJ,Desktop,Apple,Chrome,B,0
1,2,E,275006,CA,Desktop,Apple,Safari,B,0
0,3,A,357556,NJ,Mobile,Windows,Chrome,A,0
0,5,A,446955,NY,Mobile,Windows,Chrome,B,0
1,5,E,63700,NY,Mobile,Apple,Safari,B,0
1,5,E,395385,NJ,Desktop,Windows,Chrome,B,0
1,3,E,294855,CA,Desktop,Windows,Chrome,B,0
0,3,B,317131,CA,Desktop,Apple,Opera,B,0
0,2,A,277099,NJ,Mobile,Windows,Chrome,A,0
1,3,A,407911,NY,Mobile,Windows,Safari,B,0
1,4,E,324499,CA,Mobile,Apple,Chrome,A,0
0,1,A,154083,NY,Desktop,Apple,Chrome,B,0
1,2,D,366472,TX,Desktop,Apple,Safari,A,0
1,2,C,126529,NY,Mobile,Windows,Chrome,A,0
0,3,D,169928,TX,Mobile,Apple,Chrome,A,0
1,4,D,382901,CA,Mobile,Windows,Chrome,A,0
1,6,D,105880,CA,Mobile,Windows,Chrome,A,0
0,4,E,126547,TX,Tablet,Apple,Opera,A,1
0,0,B,236997,CA,Desktop,Windows,Chrome,A,0
0,2,A,50312,CA,Mobile,Apple,Safari,B,0
1,6,E,210091,CA,Desktop,Windows,Chrome,A,0
1,3,E,94476,NJ,Mobile,Windows,Chrome,A,0
1,3,E,170726,NJ,Mobile,Apple,Chrome,B,0
1,2,A,345737,NJ,Desktop,Windows,Safari,B,0
1,3,A,72763,NA,Mobile,Apple,Opera,B,0
0,5,D,159533,NY,Tablet,Apple,Chrome,B,0
0,3,E,427657,CA,Desktop,Apple,Chrome,B,0
0,4,A,154211,CA,Desktop,Windows,Safari,B,0
0,3,E,73481,NY,Desktop,Windows,Safari,A,0
1,5,C,60639,CA,Desktop,Windows,Chrome,B,0
0,3,E,101171,CA,Mobile,Windows,Safari,B,0
0,1,E,181370,TX,Mobile,Apple,Chrome,B,0
1,5,A,165529,NJ,Desktop,Apple,Safari,B,0
0,5,E,193323,CA,Mobile,Apple,Opera,B,0
1,4,D,496279,NJ,Tablet,Windows,Chrome,B,0
1,3,C,257521,NY,Desktop,Apple,Chrome,B,0
1,4,C,162072,NY,Desktop,Windows,Chrome,A,0
0,0,NA,301473,CA,Tablet,Windows,Safari,A,1
0,NA,C,314322,NY,Mobile,Apple,Chrome,B,0
1,4,D,251115,CA,Mobile,Windows,Chrome,B,0
1,2,C,438418,NY,Desktop,Apple,Safari,A,0
1,2,D,345115,CA,Desktop,Apple,Safari,B,0
0,3,E,355303,NY,Mobile,Apple,Chrome,B,1
0,6,C,135701,NJ,Desktop,Apple,Chrome,A,0
1,4,E,401860,CA,Mobile,Apple,Chrome,B,0
0,5,E,218733,CA,Desktop,Apple,Chrome,A,0
1,2,C,434071,CA,Desktop,Apple,Safari,B,0
1,2,D,379564,NY,Desktop,Windows,Chrome,A,0
1,2,C,301455,NY,Mobile,Apple,Chrome,B,0
0,2,E,453645,CA,Desktop,Windows,Chrome,A,0
0,4,E,468288,CA,Desktop,Windows,Chrome,A,0
0,1,A,348000,NY,Mobile,Apple,Chrome,B,0
0,NA,C,194879,CA,Mobile,Apple,Safari,B,1
1,2,A,326678,NY,Mobile,Apple,Chrome,A,0
1,1,E,114977,CA,Mobile,Windows,Opera,A,0
1,2,D,275394,TX,Mobile,Windows,Chrome,B,0
1,1,E,468851,NJ,Desktop,Windows,Safari,B,1
0,3,E,473133,NY,Desktop,Windows,Chrome,A,0
1,3,B,154094,NY,Mobile,Windows,Chrome,A,1
0,4,D,260748,CA,Mobile,Apple,Chrome,B,0
1,1,A,161681,NY,Mobile,Apple,Safari,A,0
0,6,C,430718,NJ,Mobile,Windows,Chrome,B,0
1,0,C,113117,CA,Mobile,Windows,Chrome,B,0
0,6,D,196078,NA,Mobile,Apple,Chrome,B,0
1,4,D,200060,NJ,Mobile,Apple,Safari,B,1
1,1,C,266727,CA,Tablet,Apple,Chrome,A,0
0,4,E,479339,CA,Mobile,Windows,Safari,A,0
0,3,D,424530,CA,Mobile,Apple,Chrome,B,0
0,0,E,486076,NY,Mobile,Windows,Chrome,A,0
1,5,A,468863,CA,Desktop,Windows,Chrome,A,0
0,2,A,453985,CA,Mobile,Apple,Chrome,A,0
1,0,NA,383125,CA,Tablet,Apple,Safari,B,0
1,6,E,358041,TX,Mobile,Apple,Chrome,B,0
0,2,D,199953,CA,Mobile,Windows,Safari,B,1
0,1,C,184822,CA,Mobile,Apple,Chrome,B,0
1,1,E,86106,CA,Mobile,Apple,Opera,B,0
0,2,E,70568,NY,Desktop,Apple,Chrome,B,0
0,3,D,289735,NY,Mobile,Apple,Chrome,A,0
1,5,A,300761,CA,Mobile,Apple,Safari,B,0
1,5,D,493839,CA,Desktop,Apple,Chrome,A,0
1,5,D,372359,CA,Desktop,Windows,Safari,B,0
1,0,D,372969,CA,Mobile,Apple,Safari,A,1
0,1,E,230025,NJ,Mobile,Windows,Chrome,B,0
1,6,C,90614,CA,Tablet,Apple,Opera,B,0
1,NA,E,486867,NJ,Mobile,Windows,Opera,A,0
1,2,C,298172,NJ,Desktop,Windows,Chrome,B,0
1,3,E,86764,NJ,Desktop,Windows,Safari,A,0
0,4,A,137786,NJ,Desktop,Apple,Chrome,A,1
0,3,E,148394,CA,Desktop,Windows,Safari,A,0
0,4,A,261053,CA,Mobile,Windows,Safari,B,0
0,1,D,359563,CA,Tablet,Windows,Chrome,B,0
1,6,A,488383,CA,Desktop,Apple,Chrome,B,0
0,1,D,85987,NY,Desktop,Windows,Safari,A,0
1,1,E,289813,NJ,Desktop,Windows,Chrome,B,0
1,5,A,287204,NJ,Desktop,Windows,Chrome,B,0
1,6,D,242452,CA,Mobile,Windows,Safari,A,0
1,4,D,67849,NJ,Mobile,Apple,Chrome,B,0
1,3,D,315341,CA,Desktop,Apple,Safari,B,0
0,4,D,213933,NJ,Desktop,Windows,Chrome,B,0
0,1,A,233809,CA,Desktop,Apple,Chrome,B,0
1,4,A,430369,NJ,Tablet,Windows,Safari,B,0
0,6,D,326838,TX,Tablet,Windows,Opera,B,0
1,4,E,141706,CA,Tablet,Apple,Chrome,B,0
1,2,A,467544,CA,Mobile,Apple,Chrome,B,0
1,1,C,255433,CA,Mobile,Windows,Safari,B,0
0,2,D,471249,NY,Mobile,Apple,Safari,B,0
0,2,D,378330,NY,Mobile,Apple,Chrome,A,1
0,1,NA,460074,NJ,Mobile,Apple,Chrome,B,0
0,2,D,197901,NY,Desktop,Apple,Chrome,B,0
1,3,D,397638,TX,Desktop,Apple,Chrome,A,0
0,6,E,232584,CA,Mobile,Apple,Opera,B,1
1,5,D,166961,TX,Mobile,Windows,Chrome,A,0
0,NA,D,368550,CA,Mobile,Apple,Chrome,B,0
1,4,D,112702,NY,Tablet,Apple,Chrome,B,1
1,1,A,475082,NY,Desktop,Windows,Opera,A,0
0,3,C,278230,CA,Mobile,Apple,Safari,B,0
1,2,B,84701,NY,Desktop,Windows,Safari,B,0
0,5,C,491377,NY,Desktop,Apple,Chrome,A,0
0,2,A,126690,NY,Mobile,Windows,Chrome,A,0
1,4,E,381648,NY,Mobile,Apple,Chrome,A,0
1,6,E,202297,CA,Mobile,Apple,Safari,B,0
0,1,E,183764,CA,Desktop,Windows,Chrome,B,1
1,2,D,224213,NA,Mobile,Apple,Chrome,A,0
1,4,D,94429,TX,Mobile,Apple,Chrome,A,0
0,4,E,194466,NJ,Desktop,Windows,Opera,B,0
0,5,E,165647,NY,Desktop,Apple,Chrome,A,0
0,3,C,245517,CA,Mobile,Windows,Chrome,A,0
0,2,D,385464,TX,Desktop,Windows,Chrome,A,0
1,5,E,199358,NY,Desktop,Windows,Chrome,A,0
0,6,D,168427,NY,Desktop,Apple,Chrome,A,0
1,4,E,174917,NJ,Mobile,Windows,Chrome,B,0
0,2,C,302938,NY,Mobile,Apple,Chrome,A,0
1,3,A,409240,NY,Desktop,Apple,Chrome,B,0
0,2,E,415745,NA,Mobile,Windows,Safari,B,0
0,0,E,140998,NJ,Desktop,Windows,Chrome,A,0
1,3,D,372374,NY,Mobile,Apple,Safari,A,0
1,1,D,148868,NA,Mobile,Windows,Chrome,B,0
1,6,D,481305,NY,Desktop,Windows,Chrome,A,0
1,5,A,196613,TX,Desktop,Windows,Chrome,B,0
0,4,D,150076,CA,Mobile,Apple,Safari,B,1
1,2,A,492227,NJ,Mobile,Apple,Chrome,A,0
0,4,C,160175,NJ,Mobile,Apple,Chrome,A,0
1,3,D,386294,TX,Desktop,Windows,Chrome,B,1
1,5,E,259549,NJ,Mobile,Apple,Chrome,A,0
0,2,E,310703,TX,Desktop,Windows,Safari,B,0
1,6,D,169377,CA,Desktop,Windows,Opera,B,0
0,4,NA,411416,NY,Mobile,Apple,Opera,A,0
0,4,D,288882,CA,Tablet,Windows,Chrome,A,0
1,3,A,90764,NY,Mobile,Apple,Opera,A,0
1,2,D,311409,NY,Mobile,Windows,Chrome,B,1
0,2,D,199343,NJ,Desktop,Windows,Safari,A,0
0,4,E,458592,TX,Mobile,Apple,Safari,A,0
0,2,D,352401,NJ,Desktop,Apple,Safari,A,0
0,5,E,444697,TX,Desktop,Apple,Safari,A,0
1,3,C,352813,NJ,Desktop,Apple,Chrome,B,1
0,3,NA,368545,NJ,Mobile,Apple,Chrome,A,0
0,5,A,116824,CA,Mobile,Apple,Safari,A,0
0,1,D,269172,NY,Desktop,Windows,Safari,B,0
0,2,A,294142,NY,Mobile,Windows,Chrome,B,0
0,2,NA,134298,NY,Mobile,Windows,Chrome,A,0
1,3,D,462301,NJ,Mobile,Apple,Safari,B,0
1,6,E,434917,NJ,Mobile,Apple,Safari,B,0
0,6,D,473651,CA,Desktop,Windows,Chrome,B,0
0,2,C,89971,NY,Mobile,Apple,Safari,A,0
0,2,C,487222,CA,Mobile,Windows,Safari,A,0
0,3,D,453312,CA,Desktop,Windows,Chrome,B,1
0,0,NA,262358,TX,Desktop,Windows,Chrome,A,0
1,5,A,394032,NY,Mobile,Windows,Chrome,A,1
1,5,A,495794,CA,Desktop,Apple,Safari,B,0
0,1,E,162344,CA,Desktop,Windows,Chrome,A,0
1,NA,E,103005,NJ,Tablet,Windows,Chrome,A,0
0,5,E,334443,CA,Mobile,Apple,Chrome,A,0
0,3,NA,262069,TX,Mobile,Apple,Safari,A,0
0,5,D,328898,NA,Mobile,Apple,Chrome,A,0
1,4,A,82687,CA,Mobile,Apple,Chrome,B,0
1,2,D,293007,NY,Desktop,Windows,Chrome,A,0
0,2,B,337462,NJ,Tablet,Apple,Safari,A,0
0,4,A,490214,NY,Desktop,Windows,Chrome,A,0
1,3,E,227756,NA,Mobile,Windows,Chrome,A,0
0,4,E,476027,NY,Desktop,Windows,Chrome,B,0
0,5,D,388182,CA,Mobile,Apple,Safari,B,0
0,3,D,388656,NJ,Desktop,Apple,Chrome,B,0
0,1,A,195428,CA,Desktop,Apple,Chrome,B,0
0,4,B,269793,TX,Desktop,Apple,Safari,B,0
0,2,E,215053,CA,Desktop,Windows,Safari,B,0
0,2,C,78137,CA,Mobile,Windows,Safari,B,0
1,6,E,143526,CA,Mobile,Apple,Chrome,A,0
0,0,A,464619,NJ,Desktop,Windows,Chrome,B,0
0,3,A,494429,CA,Mobile,Windows,Opera,A,0
1,5,C,380429,NA,Desktop,Apple,Chrome,A,0
1,0,NA,102298,CA,Mobile,Windows,Chrome,B,0
1,5,A,277624,TX,Mobile,Windows,Chrome,A,0
0,4,E,388921,TX,Mobile,Apple,Chrome,A,0
1,4,A,212485,NJ,Mobile,Apple,Safari,B,0
0,4,D,235810,TX,Mobile,Apple,Chrome,A,0
0,0,D,111539,TX,Mobile,Apple,Chrome,B,0
1,6,E,51427,NA,Mobile,Windows,Chrome,B,0
0,5,E,123161,NY,Mobile,Apple,Chrome,B,0
0,3,E,325864,NY,Mobile,Apple,Chrome,A,0
1,3,D,193583,CA,Mobile,Apple,Chrome,B,0
0,0,D,298422,CA,Tablet,Apple,Safari,A,0
1,1,D,171286,NY,Mobile,Windows,Opera,B,0
1,3,D,109946,NJ,Mobile,Apple,Chrome,A,0
1,2,A,215820,CA,Desktop,Apple,Chrome,B,0
1,2,D,171119,TX,Mobile,Apple,Safari,A,1
0,6,C,442662,NJ,Mobile,Windows,Chrome,B,0
0,3,E,330689,NJ,Desktop,Windows,Chrome,B,0
0,1,A,159271,NY,Tablet,Windows,Chrome,A,0
0,4,A,162336,NY,Mobile,Apple,Chrome,A,0
1,2,A,134400,NY,Mobile,Windows,Chrome,B,0
1,0,C,229583,NY,Tablet,Apple,Safari,A,0
1,2,E,472362,CA,Mobile,Apple,Chrome,B,0
0,0,E,293559,CA,Mobile,Windows,Chrome,A,0
0,3,C,230570,CA,Desktop,Windows,Chrome,A,0
0,0,D,489526,CA,Mobile,Apple,Chrome,A,0
1,3,D,252381,CA,Mobile,Apple,Chrome,A,0
1,4,A,363415,CA,Mobile,Apple,Chrome,A,0
1,4,D,309427,NJ,Mobile,Windows,Opera,B,0
0,5,E,351479,NJ,Desktop,Apple,Chrome,B,0
1,2,C,450875,CA,Mobile,Apple,Safari,B,0
1,3,C,307642,CA,Mobile,Apple,Safari,A,0
0,0,NA,415574,CA,Desktop,Apple,Opera,B,0
1,5,D,374623,NY,Desktop,Windows,Chrome,A,0
1,2,D,343785,NY,Desktop,Windows,Safari,B,0
0,6,B,114826,NJ,Mobile,Apple,Safari,B,0
0,0,D,398020,CA,Mobile,Windows,Chrome,B,0
1,4,NA,339149,NY,Desktop,Windows,Opera,B,1
1,2,D,461802,CA,Mobile,Windows,Chrome,A,1
1,4,D,53542,NY,Mobile,Apple,Chrome,B,0
0,3,A,250713,NA,Mobile,Windows,Opera,A,0
0,1,E,365480,NJ,Desktop,Windows,Chrome,A,0
1,4,NA,85821,NY,Mobile,Windows,Safari,A,0
1,4,E,385988,CA,Mobile,Apple,Chrome,B,0
1,3,C,246753,TX,Mobile,Apple,Opera,B,0
1,5,E,171749,CA,Mobile,Windows,Chrome,B,0
1,1,A,261287,NJ,Mobile,Windows,Chrome,B,0
0,2,E,317147,NJ,Mobile,Windows,Chrome,A,0
0,3,D,466000,NY,Tablet,Apple,Safari,B,0
1,5,E,418447,NY,Mobile,Windows,Chrome,B,0
0,3,E,391155,NA,Mobile,Windows,Opera,B,1
0,2,C,206182,NA,Mobile,Apple,Chrome,A,0
0,3,A,377114,NY,Mobile,Apple,Chrome,B,0
0,2,D,170137,CA,Desktop,Apple,Chrome,A,0
0,1,NA,55123,CA,Desktop,Apple,Chrome,A,0
0,1,D,105710,NY,Mobile,Windows,Chrome,A,0
1,3,D,286413,CA,Desktop,Windows,Chrome,B,0
0,3,C,127660,NY,Desktop,Apple,Chrome,B,0
1,1,E,409298,NY,Desktop,Windows,Chrome,A,0
1,3,E,427404,NJ,Desktop,Windows,Safari,B,0
1,2,A,257358,CA,Mobile,Windows,Chrome,A,0
1,2,D,362098,NA,Mobile,Apple,Chrome,A,0
1,2,NA,296249,NY,Mobile,Apple,Chrome,B,0
0,3,E,66414,NJ,Desktop,Apple,Chrome,B,1
1,3,C,369146,CA,Mobile,Apple,Chrome,A,0
1,5,C,109128,NA,Mobile,Windows,Safari,A,0
0,4,D,98271,CA,Desktop,Apple,Chrome,A,0
1,4,E,116187,CA,Desktop,Windows,Opera,B,0
1,4,C,379137,NY,Desktop,Windows,Safari,A,0
1,4,A,136872,NA,Mobile,Windows,Chrome,B,0
0,5,D,80930,NY,Mobile,Windows,Chrome,A,0
0,5,C,248617,NY,Desktop,Windows,Chrome,A,0
1,2,B,386693,NJ,Mobile,Windows,Safari,B,0
0,2,E,217534,NA,Tablet,Apple,Opera,A,0
1,3,E,491921,NJ,Mobile,Apple,Safari,A,0
1,6,C,262145,CA,Desktop,Windows,Chrome,B,0
1,2,B,127169,CA,Desktop,Apple,Chrome,B,0
0,2,E,59777,CA,Mobile,Windows,Chrome,B,0
1,6,NA,468403,NJ,Mobile,Apple,Safari,B,0
0,4,D,274612,CA,Desktop,Apple,Chrome,A,1
0,2,C,295942,NY,Mobile,Windows,Safari,A,0
1,6,E,357366,NY,Mobile,Apple,Chrome,B,0
1,1,E,357864,NJ,Mobile,Apple,Chrome,B,0
0,2,E,292342,NY,Mobile,Apple,Opera,A,0
0,5,E,383576,CA,Mobile,Windows,Chrome,B,0
1,6,A,302194,TX,Mobile,Windows,Safari,B,0
0,3,D,430161,NJ,Mobile,Apple,Safari,B,0
1,5,E,155987,NY,Mobile,Apple,Safari,A,0
1,NA,D,319376,CA,Mobile,Apple,Opera,B,0
0,5,D,433976,CA,Mobile,Apple,Chrome,A,0
0,2,C,478827,CA,Mobile,Windows,Chrome,B,0
0,2,C,385060,CA,Mobile,Windows,Safari,B,0
1,3,E,124411,CA,Desktop,Apple,Chrome,B,0
0,3,E,351515,NY,Mobile,Windows,Chrome,A,0
0,2,A,290859,TX,Mobile,Windows,Chrome,A,0
1,4,A,330523,CA,Mobile,Windows,Opera,A,0
0,2,E,410068,CA,Mobile,Windows,Safari,A,0
1,2,C,279873,NY,Mobile,Windows,Chrome,B,0
1,0,E,299815,NY,Desktop,Windows,Opera,A,0
1,1,E,124769,NJ,Mobile,Windows,Safari,B,0
1,5,D,286415,CA,Mobile,Apple,Chrome,B,0
1,2,A,330544,NY,Mobile,Windows,Safari,A,0
1,2,C,330641,NY,Mobile,Windows,Chrome,A,1
0,2,NA,246785,NJ,Mobile,Windows,Chrome,A,0
0,0,D,118789,TX,Mobile,Windows,Chrome,A,0
1,4,D,54535,CA,Mobile,Apple,Opera,A,0
0,1,E,65694,CA,Mobile,Windows,Chrome,B,1
